,comments,duration,film_date,languages,num_speaker,published_date,views,titleLength,numTags,descLength,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw-dropping,OK,Obnoxious,Inspiring,Positive,Moderate,Negative,is_yearlyTedConference,is_TEDGlobal,is_TEDSalon,is_Other,is_TEDx,is_TEDWomen,is_TEDNYC,is_culture,is_technology,is_science,is_business,is_globalIssues,is_entertainment,is_design,is_psychology,is_brain
3887,578.5810335210335,210.13944804504808,1109121434.937286,65.99912296827014,1.0,1166052913.0263252,10846528.598136596,20.001023203684838,7.0,208.99122968270137,2968.4380020370627,576.5842493040432,638.7944445753001,457.4086967861158,27.052621903791703,43.02908821904043,1912.7942984033452,778.4330698465947,213.012716960083,1434.355160194591,251.6121681474433,685.0714780859837,57.0222181371565,4980.915545813972,10652.186176510528,4032.2209366839215,340.11664522007163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.999853828045023,0.0,0.999853828045023,0.0,0.999853828045023,0.0
3888,738.5050267778739,771.3110857856434,1305509006.415765,45.43800615256537,1.0,1327342157.8957915,16262060.750206301,29.956297140478554,15.956297140478553,239.65652045017262,6753.487861577461,937.3930477534543,1101.3046644770604,447.1554039017023,82.89737495621603,63.729684401825324,3839.434795498274,2492.630969587445,101.9909240016031,3256.277858074743,645.9084060693148,229.04174774481965,61.16056967069561,10382.292808656275,22760.173162022715,7324.754401317837,309.77855303034005,0.0,0.08028483534780362,0.0,0.0,0.9197151646521964,0.0,0.0,0.08028483534780362,0.0,1.0,0.9197151646521964,0.0,0.0,0.0,1.0,0.9197151646521964
3889,295.2830589396834,587.8414320597934,1370847123.9512687,43.8553726264556,1.0,1400332219.1736143,20691608.2801107,39.281509987832045,2.8569215783069497,314.4385289761873,960.8046564644751,650.7268096227933,699.4323331687818,243.38741356509263,46.139980517990345,53.292352650791514,4486.519026427853,1780.8259425412798,134.11364833651734,2354.642766973706,398.2379637337398,577.4592402016234,39.56611787936679,3573.2772143367865,8306.69233343295,7418.621033603182,273.112099384666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8569215783069496,0.0,0.0,0.0,0.0,0.1430784216930504,0.0,0.0,0.0
3890,308.3172366365343,946.9481296264746,1370822400.0,32.739660310421165,1.0,1372851757.5134764,10925481.634972094,43.88620610608905,3.0,346.66722517482555,176.23474835407865,235.1553818864013,918.6292174654636,46.48457642844738,5.560362612996336,11.27587787821897,600.495017158406,1218.1623132184832,28.5103969981226,196.69586743985246,1175.2668125533105,107.71574449939772,19.422423673886854,754.8048639945087,4524.7379139006935,904.9066290976562,64.76906116322476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056896946955474204,0.9431030530445258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,1965.4408061768959,1151.7005864741795,1333147140.6831496,49.94349220760708,1.0,1344668170.6469293,37461741.24433792,38.09828597369275,8.324317143264418,477.1304215470749,2285.470038417927,2761.8540323851516,1371.7937854446968,5072.2667078359445,283.0615947955683,168.26298804691265,8540.10950341788,9297.610025136797,281.54070570491837,5627.257350286273,2972.591575736672,933.9686615242674,135.13765350301315,19097.6183198896,42859.20448484679,15101.33551522842,868.0029420504125,0.0,0.7886984415214165,0.0,0.0,0.21130155847858345,0.0,0.0,0.0,0.0,0.21130155847858345,1.0,0.0,0.0,0.0,1.0,1.0
3892,821.8727075677273,594.5675443966827,1352173316.877001,42.505772408277466,1.0,1358919704.406039,19360378.316472534,48.77535109467158,4.91014043786863,254.44804832550278,294.6315159052277,891.6954874137726,138.33664806558406,2203.8746076376983,88.00124948515405,118.83307517744625,956.3014147155824,656.7563093671923,221.56474597620618,476.78159852044183,169.2314952314356,587.8727075677273,74.3491429171246,1569.10485338398,5923.630917004891,2020.9557208037515,502.7482135559311,0.0,0.04492978106568479,0.0,0.0,0.9550702189343152,0.0,0.0,0.9550702189343152,0.04492978106568479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,656.2929477081093,1052.29445940922,1080349045.7810273,33.306241616393905,1.0,1209341372.4057581,12979976.308473183,12.256741435461715,4.4189138118205715,204.6981896863676,1979.1647140527318,259.3867609166568,779.9597403498685,241.04912225565448,71.73882726177676,240.88327442708953,384.85733866050487,2306.7237475276747,464.22572231613105,416.9124039200316,3231.2941852845133,384.7336401084598,146.47765452355353,924.8343224955706,9722.41259288267,1186.5033826889962,923.3254785285509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396379372735238,0.0,0.0,0.1396379372735238,0.0,1.0,0.0,0.1396379372735238,0.8603620627264762
3894,598.8123413965201,1198.4610032987318,1140439264.2286937,47.11711269926277,1.0,1151440680.0,12644456.3815952,30.190686640990872,10.705704233087591,168.32130291359488,1368.8107047823064,924.6365497521679,2995.625093452673,347.65029851642527,122.87543980241792,88.84843265573545,5109.64252610499,4366.443245733299,89.80792193571173,2533.244700934356,3510.34872071991,262.19977075352375,81.15926003350006,3063.5443969257412,16577.059009882523,7905.08699779287,382.69105442736515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07357394172810239,0.0,0.0,0.07357394172810239,0.9264260582718976,0.07357394172810239,0.0,0.07357394172810239,0.0
3895,454.5306082680005,1061.767993692697,1331351259.688072,30.496063654751858,1.0,1345551719.4439454,10534259.704774149,38.41974616940542,4.03815874267322,245.1907937133661,569.3918695368449,198.77169197560784,252.97091865763124,306.33202601762423,86.22895245603932,72.06057210435388,695.5239402873124,1387.0453870015224,125.1974616940542,361.38038271692403,276.74196620159194,168.59118037235442,52.9539685668305,274.269604771815,3265.5234641626375,1225.495503376591,336.4409548212779,0.96184125732678,0.0,0.0,0.0,0.03815874267321995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,1122.2112874923328,865.1343047337225,1313605296.5876348,47.198604451472434,1.0,1333144566.3997984,22669168.919748582,33.15748801265039,14.36307020676064,308.59431332040765,5786.299882592054,1540.3789809052344,1225.7657568183336,1869.5316739780392,140.32743147656672,93.60204108005028,5300.59297362777,4586.28468050729,142.6493852445053,4095.0610048119142,1378.9097445248967,427.26238174181185,83.53376368768181,13609.489740273992,29996.66045959984,9822.916360181496,460.11262148880417,0.0,0.2397208902944874,0.0,0.0,0.7602791097055126,0.0,0.0,0.0,0.0,0.7602791097055126,1.0,0.0,0.0,0.0,1.0,1.0
3897,511.66047690988495,1110.183306299872,1318621764.5281699,35.36019911630299,1.0,1329244762.4270864,14154206.343062634,26.08844640821558,4.0,273.58772862028263,425.74538098639175,152.13266961232335,346.5499188996155,195.43438298177128,117.56561701822872,84.88944198973053,2245.6046758829375,1809.4856908492966,246.0713127137364,925.3722616872953,246.07418386546829,354.6875664195136,58.55135447548143,605.1476033350475,3780.5698305299143,3525.6645039897467,507.07772619717707,0.40442232041077897,0.595577679589221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.595577679589221,0.0,0.0,0.0,0.0,0.595577679589221,0.0
3898,4300.275176298855,1173.1817057824946,1140696196.5550995,58.437156462554114,1.0,1151371854.022551,45498754.2340242,26.544170634911616,7.0,147.24180102037337,18437.508011880873,4321.1868350290315,5703.387503394048,3088.120006799459,380.357914965855,245.8419903628878,6935.23262357464,9979.891304409875,305.01412301597225,10164.753861100442,4193.503327659542,1126.2681536271734,217.2049285715909,23640.319389430384,69363.91637860321,18226.254638302256,1148.418956916306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06511848072691195,0.0,0.06511848072691195,0.0,0.06511848072691195,0.0
3899,305.5393739590826,861.2973637383805,1370822400.0,35.749011544327175,1.0,1380467743.058228,13544268.848756742,43.42322899318044,3.0,337.1761943601989,331.795058291374,357.84431680718484,864.229406698701,101.3473643081185,15.977347653440226,20.53542013639131,1721.362607510168,1361.2222411072457,59.06688645009132,805.7422594711384,924.1017288003857,240.82166446062507,25.209637585244568,1583.9968732138418,5524.536989226852,2767.9265314419317,120.78929182516742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28838550340978275,0.7116144965902172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,1553.2751233553493,659.0879876152947,1186297042.9649172,47.860331574132886,1.0,1202279509.7819383,17051168.50490669,22.279336851734225,6.569834212933556,291.9499397649603,879.9550338470331,7023.182274013457,837.6635641405142,3496.4442921687014,216.2228860741956,178.45216269089013,4543.90779888832,11028.564556611596,282.17791992122864,867.4833754135396,9246.834121173924,457.0720571388634,224.9381310252821,8216.061734291665,40728.705576246895,5868.463231440724,901.7910997115965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5698342129335561,1.0,0.0,0.4301657870664439,0.0,0.0,0.0,0.4301657870664439
3901,931.575368427772,812.5137267492778,1300637974.8413453,46.90831390500139,1.0,1322814522.569697,18474217.60129877,30.243071745832175,15.788914793331479,238.33048431833845,6998.6039897578485,2056.859488530775,1151.7057757433176,1653.170547359311,109.03405842088088,75.23025117835513,3988.1853143126564,2848.2723376079894,104.85923327586835,3438.7163946700193,897.5134672311619,250.50738134506818,68.8720538433454,12761.826593678206,28367.95219990861,7677.409090327744,357.99559671844975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15138565083356526,0.0,0.8486143491664347,0.8486143491664347,0.0,0.0,0.0,1.0,0.8486143491664347
3902,1150.1212715823797,1191.7377998994093,1353135321.7892764,40.96254284277274,1.0,1356477633.42865,22684411.371439155,45.018728578613626,4.745317855346593,415.2771033900059,1019.5543394024714,1573.3102047681957,806.9323383965635,2593.6502161152216,171.75461583342357,112.93629630822173,5060.612361090615,5486.887286591103,170.63663905040366,3072.7665454985618,1505.737004164651,529.8892759279981,80.97375346544898,9163.796729182639,22149.868118620845,8663.268182517175,536.3013046574979,0.0,0.37265892767329645,0.6273410723267036,0.0,0.0,0.0,0.0,0.6273410723267036,0.0,0.0,0.37265892767329645,0.0,0.0,0.0,0.37265892767329645,0.37265892767329645
3903,609.185608007404,545.5023103214123,1097658042.4415169,52.977438414490635,1.0,1183296842.4374774,11693122.332693776,16.915709098168833,5.9719030327229445,207.28650505453825,2572.9242595110727,449.8867720140146,694.545333200238,370.98255373781967,44.82034743280229,121.8207674912409,1303.7092943610758,1386.3188026062014,313.0681048149667,1028.2724938819326,1438.1092982159066,565.3980528067692,92.64069486560459,3363.545062385931,10276.312081671183,2897.3798410497775,572.3499146046145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573010109076483,0.0,0.0,0.6573010109076483,0.0,1.0,0.0,0.6573010109076483,0.34269898909235175
3904,285.6549725985461,530.8752545413979,1370985768.3945808,37.436648399030744,1.0,1380437914.5801408,15627724.292394834,24.037039947698027,2.0545810498788435,350.54385275545206,1806.471573427699,178.14823837863878,713.0721221520597,94.15207527746489,35.709553648424965,77.36256850363469,670.5874732237799,1667.695928032917,28.204698584007346,541.3531727261861,1779.0660131585103,170.67259228857364,20.309945197092244,434.52106712603563,6673.1270175533255,1382.6132382385395,161.58676593315926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05458104987884349,0.0,0.0,0.0,0.0,0.9454189501211565,0.0,0.0,0.0
3905,2384.882884789389,710.2080456535932,1158204368.0064533,52.95185733990049,1.0,1177740244.7807128,29172480.955419555,25.373505539977035,7.0,254.72213990149265,9436.036439255866,4913.479506964807,3074.8285453576705,1606.4454416367532,220.0132354376424,162.30177145887478,5464.145909753432,9424.562438923673,180.723739598316,5028.618664159872,6547.478985009769,712.0755733534784,164.00031993936466,12304.029484681825,47306.86084183036,11204.840147266783,727.0390664341978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45783517999234546,0.5421648200076545,0.5421648200076545,0.0,0.0,0.0,0.0,0.0,0.0
3906,1387.6159840852315,1173.760396066681,1335740642.4959054,40.76225589723926,1.0,1347124445.8475194,27073252.596598454,39.02497675211802,5.024976752118024,397.20904768952664,763.4708386291263,1739.2394074926954,858.0989116129853,3341.904349686676,215.14707076687108,135.08602375949454,5349.181687265188,6385.0623175160645,230.6725124766286,3359.6943720818704,1975.7491061229173,652.2136317857139,104.78630273407825,10977.618525102607,26041.14345616307,9361.089691132773,685.6919097370725,0.4875116239409878,0.5124883760590122,0.0,0.0,0.0,0.0,0.0,0.4875116239409878,0.0,0.0,0.5124883760590122,0.0,0.0,0.0,0.5124883760590122,0.5124883760590122
3907,283.55513284704534,597.0853831868739,1378021385.5207887,44.81707663737477,1.0,1408305647.546823,21492317.475582827,42.64023176918832,3.1829233626252336,314.7681644171337,1443.0062963646214,688.7203892558159,794.7725373231874,267.2561495606215,47.72561495606215,46.34761124193411,4731.093626864068,1722.1600307085241,144.76844868186447,2441.38863044426,158.31085601057057,603.6289275745032,44.55484858231449,3793.128392242316,8867.354651465657,7776.111184882831,283.3965234621752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9085383186873831,0.0914616813126169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,1539.3628872273453,533.2387438382816,1164981721.3972642,50.20323019103663,1.0,1188025231.2212749,22131555.998616945,24.7392069671623,7.0,295.95154713445055,5454.755730555367,5046.259341540692,1905.6048428025056,964.3238530906347,154.89191529532943,131.22114139095268,4730.2624610067805,8973.576153652395,134.20851092523532,2815.339510751651,7369.741368235273,531.9347786740931,146.45139275815694,7382.506858212283,37096.76814808915,8077.536750432524,566.7729603696744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2464023223874332,0.7535976776125668,0.7535976776125668,0.0,0.0,0.0,0.0,0.0,0.0
3909,427.71836164857785,719.1243192929625,1448005275.3455849,43.0,1.0,1451253042.9912465,17622143.272273567,62.25976262513104,10.156574354217625,451.24542704235097,2139.0634395905718,2878.0059111095115,624.9237607595569,334.2916453342651,99.51235745887205,23.683267395869734,2218.324133122126,2136.061903657663,112.35578310465442,1247.545962303096,248.99283220860997,222.55857575078622,38.63704910395555,6437.6688852886655,14799.008377948843,3688.4286711760083,274.18845706335173,0.0,0.2633465208260535,0.0,0.0,0.7366534791739465,0.0,0.0,0.0,0.2633465208260535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,806.7921426051352,573.5055385566075,1352672761.8973136,42.58066462679289,1.0,1359801311.8201802,19472668.327881157,47.18288004943585,4.790332313396444,257.19859057338874,411.1669754915847,869.6261799408112,143.8420972959932,2150.7061334556333,88.01631395453245,120.85498470094666,945.8136934009851,703.8461272761517,216.3232619377511,491.4787509194397,241.58570743421228,579.2219516609775,72.9464247256646,1519.4346365004787,6040.207857394865,2016.5143959814025,498.1409853188948,0.0,0.06988922886785187,0.0,0.0,0.9301107711321481,0.0,0.0,0.9301107711321481,0.0,0.0,0.0,0.0,0.06988922886785187,0.0,0.0,0.0
3911,2079.400442582651,1130.3275552795503,1222692501.3399336,49.0,1.0,1223364585.2540395,16156291.113378514,25.012408844728036,6.6265511055910045,237.4106754285931,1459.7222712057116,6047.358518752665,1291.2816616646915,4331.434155373601,368.5520980372228,194.3907830557583,2490.222212567007,6706.587641528729,547.493795577636,1391.9775494156797,4452.868692959903,583.9962582359466,246.9801076271652,11411.86888406625,35701.121825551556,4466.196020218633,1357.4167842977822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265511055910046,0.0,0.3734488944089954,0.0,0.3734488944089954,0.6265511055910046,0.0,0.0,0.3734488944089954
3912,1318.54016302725,1115.6582910415827,1233811730.9839315,46.2595855650616,1.0,1236114298.3931556,15237143.620192472,30.283678695782,7.0,245.3148963912654,2304.823301422619,3156.004945428745,1104.286016335051,1846.2072643254958,312.8625657804406,131.6056996518104,1078.9532292802528,2015.1265564738337,469.72513156088115,953.4251362465106,754.2174901238525,589.9955948716685,188.1659324786114,6308.537872244276,17489.203446353873,2622.373960398432,1102.3593294717434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2283678695782001,0.0,0.0,0.7716321304217999,0.0,0.0,0.0
3913,475.65194543577184,543.9921519996232,1364300563.9865804,39.03905823995478,1.0,1372038863.427053,16813970.83712397,31.83591903980404,3.0195291199773893,317.9961668807763,1333.1651715317726,410.39788511413633,505.6762164846201,839.1312348632531,54.3710532795704,94.29293679966084,606.4097479956663,1310.6413548877479,92.36703839841725,444.8476001594046,1276.9153078532197,302.3863857564652,38.71089631956286,695.4208838294785,6371.348054564228,1353.6437339115362,279.74192479721137,0.0,0.6601569600075369,0.0,0.0,0.3398430399924631,0.0,0.0,0.3398430399924631,0.0,0.0,0.0,0.0,0.6601569600075369,0.0,0.0,0.0
3914,299.61753615303803,678.7073647186729,1370822400.0,42.16433583420879,1.0,1396703474.037764,19126990.145405747,42.43625602550634,3.0,316.94324852287997,663.4179754298698,619.3921532408199,748.2600829969949,218.30366097749868,38.18423942610735,40.2748794898732,4110.8241622491505,1666.196888118541,124.20710231658155,2104.1051984464093,388.66889383718956,524.5763926669272,37.54679968117075,3351.665458318145,7655.905112919058,6739.505753362488,240.21302091373286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7818719872468299,0.21812801275317006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915,680.1641387429715,697.7482714180599,1357326125.4399428,39.60298980665305,1.0,1362251964.513036,16851939.259057447,47.45590445756957,4.382361783027827,280.57309174012255,251.3536662082818,701.9590609985037,357.628679151938,1604.0541664111252,64.51509934473829,88.48580252410004,781.8705692906967,802.1593287758337,166.1479872179218,358.031401181261,464.25976328744485,446.1641387429715,58.77967259932089,1287.7988303538316,5469.213495186959,1586.0661092149294,377.928561686081,0.0,0.3088191084860866,0.0,0.0,0.6911808915139134,0.0,0.0,0.6911808915139134,0.3088191084860866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3916,2600.5842746740423,1176.8188911258776,1140697805.5161605,54.08358871113346,1.0,1151403357.183257,29861831.011642586,28.972137096288847,8.972137096288847,160.33978830366087,10644.659326811778,2782.7925508437997,4657.49859913868,1805.9444055980591,250.4295060819974,158.18417340772402,6402.82543369986,7635.1202124185365,185.1230141411747,6679.854255022609,4092.3969053272353,717.450262209132,136.0309274373127,14061.961907915107,45680.373908053196,13800.129950931601,729.7676210682089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069657259277884,0.0,0.0,0.0,0.49303427407221156,0.0,0.0,0.0,0.0
3917,589.6732842427808,972.654570528345,1133591474.674784,51.992058908663054,1.0,1154681872.5485327,11747569.703527521,28.560408444705914,10.112875798074878,180.20589886780738,1739.5269355584983,860.8281355238513,2633.3533865659965,348.827566016898,91.5921728100537,65.56834953604286,4652.108921255411,3756.800357707176,99.38003337026699,2296.0448150162597,2963.0930390727367,344.9183190603197,60.112875798074874,3355.41349025347,15657.842910698628,7293.07205533199,316.6534315144384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22178105048128072,0.0,0.0,0.22178105048128072,0.7782189495187193,0.22178105048128072,0.0,0.22178105048128072,0.0
3918,3504.329728258652,1170.7499373824753,1123236451.170249,51.360080150431735,1.0,1168916826.9950867,38074192.479386166,22.680040075215867,6.190007514102975,163.84986224144546,14832.024648799877,3394.4609330198286,4650.113199774227,2430.3176318239216,303.84077144790547,250.36992235426925,5399.588056389449,8414.000102730159,355.3494865362967,7881.986179134766,4243.521813403518,947.742098939431,196.0401202256476,18266.67175841235,56231.11008796388,14229.316334463645,1105.600300564119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300025047009917,0.0,0.0,0.0,0.0,0.2699974952990083,0.0,0.0,0.2699974952990083
3919,1839.1171479329378,1183.1126290365535,1277976819.0826116,51.55047134492551,1.0,1295737531.5674794,30047443.371129118,26.374607212562072,9.599371540099316,255.3517282647269,5381.585814850947,7422.419796176405,1099.0946580908442,7694.938455420554,267.641104284955,147.95738440383303,4510.42802630412,4479.990677741318,221.68686218062538,3503.7065988289573,1993.8363159599085,477.9730959013501,109.10408498935443,20677.478721655487,48749.34443989546,8492.107721034427,746.3894358587679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9250785574875854,0.0,0.07492144251241462,0.07492144251241462,0.0,0.0,0.0,1.0,0.07492144251241462
3920,399.73749402017455,673.0430391103883,1405054890.3553274,44.10663048678109,1.0,1424878522.3938642,19364466.782252192,53.16711891523636,7.0201628094850905,383.04303911038835,510.7212130716655,2115.2558979232144,482.5913168274618,313.77510614772655,79.71461771927127,38.27956584137309,4140.071744554864,2141.820469293014,142.72625059798256,2223.721602528185,199.79526895721165,471.77278211282766,37.63978292068654,6123.873960208339,11887.833232428633,6835.566129195877,298.36021707931343,0.0,0.5533152433905455,0.0,0.0,0.4466847566094545,0.0,0.0,0.5533152433905455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,638.5558812856173,1256.3155233904554,1139569937.1789677,41.08011929838726,1.0,1151440680.0,17010979.498819187,24.656776023521655,8.69337309946242,143.16716374328024,1223.9228631612941,805.9090128682828,1584.477885998022,550.3926602291613,210.91492689851913,204.05439005577645,2898.5936930343337,2728.40570296241,245.76358479166245,2473.377849709007,1967.3938240128105,359.29474795093824,219.00394268682425,4229.690288861528,13090.192238093508,5731.266290694279,879.7368444327823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576656725134395,0.0,0.0,0.576656725134395,0.42334327486560497,0.576656725134395,0.0,0.576656725134395,0.0
3922,1832.7919130155688,511.1500591237365,1119126346.1160824,64.10597447091989,1.0,1161418485.504812,22327180.583092622,22.209696450593455,7.0,190.05974470919895,8231.075299921176,1837.7366732888624,2353.671458425061,1339.6158965513282,140.64153174480623,105.81851338115678,3627.3557875035476,3871.8377145168897,240.4633701716615,4359.585113350274,1573.0298192979124,839.3630806200284,104.9819800700293,11274.372200505291,30481.339062506522,8826.30398147385,591.9053953676538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6843290784866494,0.0,0.6843290784866494,0.0,0.6843290784866494,0.0
3923,4376.907339952742,1165.1561639296033,1140814073.9349787,59.46638587864467,1.0,1151370333.7226346,45660897.36922841,27.17787137378511,7.177871373785108,150.02276039926437,18833.23951788821,4411.537260446568,5945.332821465739,3122.486879485177,374.68240736538127,234.4404666141329,7260.933015487272,10315.304635408495,289.63899247701744,10341.053461791487,4407.739106057267,1132.8227769687473,202.418759169951,23944.32894103507,70979.96916178653,18734.809254247506,1101.1806256264827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555321565537229,0.0,0.0,0.0,0.04446784344627708,0.0,0.0,0.0,0.0
3924,601.9659549682566,1117.8077514975428,1304953193.771167,40.463069820294876,1.0,1309710776.6092136,13773659.901721079,24.3399692212778,4.0,368.59194071523535,462.91777256860314,2232.1898430216747,450.86747448904293,706.5574145873354,127.78313137773927,86.22158107823074,1751.2444709666436,1658.5374112758616,206.63906527493543,841.866897745246,877.4306593723016,337.42690910864474,84.45835736432487,2875.282553204965,9263.783128519784,2930.5382778205344,505.1021350952303,0.4876899400982925,0.5123100599017075,0.0,0.0,0.0,0.0,0.0,0.5123100599017075,0.0,0.5123100599017075,0.0,0.0,0.4876899400982925,0.0,0.5123100599017075,0.0
3925,747.043035110664,763.2962585743819,1304691498.6983094,45.74469853617116,1.0,1326347675.27868,15847207.02718452,31.0,16.170270242556263,248.59480294888584,6887.178571988818,1225.4742276715317,1119.6199570044123,521.7411659359824,80.425363906374,62.02120585531537,3645.506021073231,2445.4525959620114,81.61704780425674,3229.5455235837057,739.4216235061741,203.95758828936926,63.93596683403169,10815.55944618445,23754.44758825338,7079.009132946306,287.9995843999778,0.06382536595721056,0.0,0.0,0.0,0.9361746340427894,0.0,0.0,0.0,0.0,0.9361746340427894,0.9361746340427894,0.0,0.06382536595721056,0.0,0.9361746340427894,0.9361746340427894
3926,543.9212829155474,1025.182805844536,1233865272.640925,38.82324431598926,1.0,1241468464.0924878,20885915.470484164,36.480629736675624,7.0,243.4558110789973,3799.5278924861595,792.4878184319182,494.50603391111883,780.3316852917931,209.37348339751713,114.25423673730826,2004.1580196856703,1803.8105259793613,262.74696679503427,268.0423511236763,440.032072350546,690.3862017341451,204.8977002890242,1365.8497220275249,9476.545750478423,2962.5865725434915,791.2723872188838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8480629736675621,0.0,0.0,0.15193702633243789,0.0,0.0,0.0
3927,1136.3267665377061,1114.379836687552,1248634194.2518985,44.050630103514,1.0,1252183885.877707,19614658.47510621,24.40504082811202,6.898739792971995,250.62038513484188,1150.445287085284,413.4140937400912,1185.7782228438496,517.3272101824937,194.4298013238845,87.31638269136405,4395.563100359514,3993.787275755829,173.35219250065995,4978.216411612531,917.8556098446804,532.1368481939301,159.18947469898833,5645.914945619279,13824.522645071505,9905.916360165975,614.2878512148968,0.0,0.9493698964859976,0.0,0.0,0.050630103514002434,0.0,0.0,0.0,0.0,0.9493698964859976,1.0,0.0,0.0,0.0,0.0,0.9493698964859976
3928,1022.4893566125928,1028.43598027539,1225980528.1244915,40.179497534423746,1.0,1232846065.0793095,21984728.221901864,33.23075369836438,6.7350418721313545,237.7008374426271,3318.133990820334,2656.973771460387,578.9580269080141,2459.2883703820917,240.70103936389015,157.42750488848756,3078.601051051797,5115.643433292456,301.55584721960224,524.9928371013075,3039.342049601189,694.068307898377,247.9488447966909,4595.758055589975,21764.097698054444,4297.662196051482,947.6332362686708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350418721313544,0.0,1.0,0.0,0.2649581278686456,0.0,0.0,0.0,0.2649581278686456
3929,2621.23329748965,1089.268092175587,1207092157.3794801,47.78351152194839,1.0,1209085422.3717918,21300366.963024646,21.82473271707741,6.1013740398376335,225.02748079675268,1290.3969274804283,8501.925856537666,1138.4867228233693,7099.6379062690075,376.3059554747464,270.85404686906355,5105.704446559409,13160.056564261238,515.7355745348798,1541.3960401004354,9440.020823600062,644.0085491471731,341.0980161438678,15218.565596161907,55849.090397133674,7291.109035807018,1503.9935930225574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10137403983763382,0.0,1.0,0.0,0.8986259601623662,0.0,0.0,0.0,0.8986259601623662
3930,2433.148386073442,1021.8707466755529,1219355410.927964,46.992919058471635,1.0,1220494719.5524483,19730357.151079595,28.028323766113456,5.426548302420468,249.95222978623804,736.3325951193972,6949.366535899988,2235.8413584960285,5783.595131538268,308.25480932880316,229.93447514930816,4419.004657167285,11567.125574755588,441.33090330867856,1368.8174827647633,9876.785461678559,551.415874607019,284.891989500138,13415.357031184216,50564.40368867204,6339.238014539066,1264.412177286928,0.7132741512102337,0.0,0.0,0.28672584878976626,0.0,0.0,0.0,0.0,0.28672584878976626,0.7132741512102337,0.0,0.7132741512102337,0.0,0.28672584878976626,0.0,0.7132741512102337
3931,287.35975544769747,540.9618863988766,1370961219.521553,38.573170298464966,1.0,1383960470.16025,16524353.411253601,26.736279458854295,2.1966462873081207,344.1509170711346,1656.7348131772405,261.8246632244832,710.657013115762,120.57620943931047,37.55640173500557,73.10061138075638,1346.2497424374228,1687.727126510445,46.95730992467195,862.4206093163531,1534.5717395427241,242.69966766521725,23.7195108953949,990.2802759493687,6962.371840959334,2451.3700194189933,181.3338339358288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19664628730812084,0.0,0.0,0.0,0.0,0.8033537126918792,0.0,0.0,0.0
